id,created_at,screen name,text
1320985848200921089,2020-10-27 07:09:03,DevarshiJoshi17,"PM delivers inaugural address at 4th India Energy Forum
https://t.co/bWlC0cnE5c via NaMo App https://t.co/2o4tgYe3Da"
1320985789543505920,2020-10-27 07:08:49,Emergency214,"suniye suniye ek tea bechne vala corona man is pm of india 
PM NARENDRA MODI YE IT NA LOKPRIYA RHA KI VIDESHO MAI L… https://t.co/VqQBAD9Mbd"
1320985777728180225,2020-10-27 07:08:46,SunilMi79490953,"@narendramodi
@ombirlakota #कोटा_दक्षिण

हमारा देश, वैश्विक ऊर्जा की मांग को पूरा करेगा : इंडिया एनर्जी फोरम में न… https://t.co/gwFI56gJR3"
1320985481832779776,2020-10-27 07:07:36,sudipdasin,"Top story: Narendra Modi: ""Interaction with SVANidhi beneficiaries from UP. #AatmaNirbharVendor""… https://t.co/qByFG6KW7z"
1320985479848734721,2020-10-27 07:07:35,ManojSr72097084,"#AbkiBaarJustice4SSR

नारायण राणे ने कहा जिस समय सुशांत की हत्या हुई, वहां पर महाराष्ट्र सरकार का एक मंत्री मौजूद… https://t.co/mznB1vDV9y"
1320985377478529024,2020-10-27 07:07:11,Shreekant26,"Top story: Narendra Modi: ""Interaction with SVANidhi beneficiaries from UP. #AatmaNirbharVendor""… https://t.co/Oe4CIrRAo1"
1320985279252074496,2020-10-27 07:06:47,SJVatsal,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/YXhPQR76cB… https://t.co/pQBuxmFHx8"
1320985125392273408,2020-10-27 07:06:11,AkhileshwarM22,"हमारा देश, वैश्विक ऊर्जा की मांग को पूरा करेगा : इंडिया एनर्जी फोरम में नरेन्द्र मोदी
https://t.co/00PqENvN6Z

via… https://t.co/E1b8R3YlwG"
1320984890888744960,2020-10-27 07:05:15,IAbhishekAchary,"PM Narendra Modi to meet FM        N Sitharaman today at 6:30 pm.
#Finance"
1320984811067105282,2020-10-27 07:04:56,SURENDR61773605,"देश के ऑयल एंड गैस सेक्टर में हो सकता है 206 बिलियन डॉलर का निवेश, कोरोना की वापसी से कच्चे तेल की कीमतें घटी… https://t.co/o2Forf1c54"
1320984808198197248,2020-10-27 07:04:55,vijaiKumarTand3,"Clear vision for development, a clean path for achieving it! Energy security at core of India's growth efforts. We'… https://t.co/dghUBam2jv"
1320984753584119808,2020-10-27 07:04:42,dee__jay,"Top story: Narendra Modi: ""Interaction with SVANidhi beneficiaries from UP. #AatmaNirbharVendor""… https://t.co/eEtBNn2D0A"
1320984700781916160,2020-10-27 07:04:30,AkshayK24x7,"Daughter's of politicians' are Victims of #lovejihaad 

Be it Ex-PM Jawarhnal Nehru's daughter
or Current PM Narend… https://t.co/tTH9nHRo23"
1320984673380544514,2020-10-27 07:04:23,Prabhat39132479,Narendra Modi ji plz smjho https://t.co/7VBNxafG5t
1320984379967983622,2020-10-27 07:03:13,Ummer46109947,@khanumarfa She needs to revoke the sanctions put on her son by the Narendra Modi Government. Poor filthy soul
1320984188787412992,2020-10-27 07:02:27,shahidemirates,@CeremonicIndia @tourismgoi @incredibleindia @PMOIndia @JADWET @HMOIndia @CNTraveler @BBC_Travel @nsitharaman… https://t.co/IM7GN3ITZX
1320984079756521472,2020-10-27 07:02:01,AwasthiMandeep,"#
India's energy plan aims to ensure energy justice: PM Modi
https://t.co/SReI6HiRaZ
via NaMo App"
1320984071145545728,2020-10-27 07:01:59,ram_niwass,मा० प्रधानमंत्री Narendra Modi जी ने #MannKiBaat के 25 अक्टूबर के एपिसोड में त्योहारों के दौरान खरीदारी के वक्त… https://t.co/oxWcmNoyLE
1320983959895904262,2020-10-27 07:01:33,CrescentDome,"It is much more insulting, contumelious, treacherous none-the-less weird, to see Muslim actors playing Sanghi chara… https://t.co/1ZxZSnL15q"
1320983952761389063,2020-10-27 07:01:31,anandkarthick27,"Our country will drive global energy demand, says @narendramodi ji at India Energy Forum
https://t.co/dq1fVw0uo6

v… https://t.co/yneeXvjngj"
1320983405794766849,2020-10-27 06:59:21,Naveenk93978485,"Narendra Modi is jumlebaj anti youth.@PMOIndia , @realDonaldTrump @WhiteHouse @BorisJohnson @pietrampedi"
1320983383418105856,2020-10-27 06:59:15,AgandaBharatham,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/T6V6cbmD8Y

via… https://t.co/yczWC27MSx"
1320983099484770305,2020-10-27 06:58:08,TheHansIndiaWeb,PM Modi interacts with SVANidhi beneficiaries from UP @narendramodi #Narendra-Modi #PMSVANidhiScheme https://t.co/QmxyKNDJWI
1320983046263246848,2020-10-27 06:57:55,lord_mushak,"Ajeet Ji tag Narendra Modi, Yogi Adityanath, Ravi Shankar Prasad, Manoj Tiwari, Giriraj Singh, Ram Kripal, Ashwani… https://t.co/X9Yx6fE7dt"
1320982933155549184,2020-10-27 06:57:28,FKhanPak,"@TeamPakAlpha_ #KashmirBlackDay 
The incumbent Indian government led by Narendra Modi is hell-bent to completely me… https://t.co/DXzuyecikW"
1320982764028633088,2020-10-27 06:56:48,investonline_in,"#MarketUpdate

- India will raise its crude oil refining capacity by 80% to 450 million tonnes in the next five yea… https://t.co/MEDyqc6CxX"
1320982734651584513,2020-10-27 06:56:41,Ven070670,"@narendramodi @wavelramkalawan Under Our PM Shri Narendra Modi Ji, ""India"" Heartily expressing Congrats to Shri Wav… https://t.co/DaVIfPjv4j"
1320982486743175169,2020-10-27 06:55:42,Jansatta,"नीतीश जी PM को बना रहे निशाना, नरेंद्र मोदी भी 6-7 भाई बहन हैं- सीएम के बयान पर तेजस्वी का पलटवार

https://t.co/AvIvOj1PKJ"
1320982362843435010,2020-10-27 06:55:12,TaoSuren,"The rise in fundamentalism, totalitarianism, and divisive politics is scarring India beyond repair. :(

Rishi Sunak… https://t.co/xMONEKEOcv"
1320982268022792192,2020-10-27 06:54:50,SurenAbreu,"The rise in fundamentalism, totalitarianism, and divisive politics is scarring India beyond repair. :(

Rishi Sunak… https://t.co/OHasIn0Gdc"
1320982242038931457,2020-10-27 06:54:43,TMahesh45,And 'Hindu Hriday Samrat' Narendra Modi couldn't care less. https://t.co/T9Sdn024It
1320982099713839107,2020-10-27 06:54:09,dbhasin,"Top story: Narendra Modi: ""Interaction with SVANidhi beneficiaries from UP. #AatmaNirbharVendor""… https://t.co/59vOGjNHoe"
1320982030344056832,2020-10-27 06:53:53,oneindiaHindi,"गुजरात दंगे की जांच करने वाले SIT प्रमुख बोले- मोदी से 9 घंटे पूछताछ चली थी, एक कप चाय भी नहीं ली… https://t.co/R5gG5KHxYb"
1320981971938480128,2020-10-27 06:53:39,Laiba_851,Indian Prime Minister Narendra Modi is a disgrace to humankind who always promote violence and bigotry.… https://t.co/tRV9G2U3rP
1320981957749059584,2020-10-27 06:53:36,realRahulRK,"And when they lose to Trump this time, they will still use their nihilistic divide and rule strategy wrapped in the… https://t.co/pebAfM9jQJ"
1320981937159204864,2020-10-27 06:53:31,TTATWITS,"PM Narendra Modi  to meet FM  N Sitharaman today at 6:30 pm. Stimulus package on agenda: ET Now.
#NIFTY50 #NIFTYBANK #frontpage_app"
1320981865625473024,2020-10-27 06:53:14,Haseeb9476,"#KashmirBlackDay 
The posters pasted on walls, pillars and electric polls said that the present Indian government l… https://t.co/A5RWSKtdU7"
1320981839926865920,2020-10-27 06:53:07,UpmaW,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/9UoeRvItZ4

via… https://t.co/Lc3wiKC1oL"
1320981660750364672,2020-10-27 06:52:25,Ven070670,"@Omkar_Raii @narendramodi Salute to our PM Shri Narendra Modi Ji's ""Vocal For Local"" that optimistically gets empha… https://t.co/x6VIkzzv0E"
1320981261414846465,2020-10-27 06:50:50,DhanrajHirawat,"हमारा देश, वैश्विक ऊर्जा की मांग को पूरा करेगा : इंडिया एनर्जी फोरम में नरेन्द्र मोदी
https://t.co/24a6p1hD2M via N… https://t.co/EABMiPaUd0"
1320981226635710465,2020-10-27 06:50:41,ChhotaModi1,"@Nher_who How did you forget Narendra Modi's son Shri Sambit Patra, the director of ONGC?"
1320981187473465346,2020-10-27 06:50:32,bjpviralshah,"PM delivers inaugural address at 4th India Energy Forum
https://t.co/Qbv6Cif6L0 via NaMo App https://t.co/zx18K5QZWA"
1320980991465250817,2020-10-27 06:49:45,WePeopleofIN,"After Mohan Bhagwat Contradicts Modi's Stand on China, RSS Censors Speech

Bhagwat's comments on Chinese ""encroachm… https://t.co/DVQob3Rdpy"
1320980831893028865,2020-10-27 06:49:07,AnilThakur_,"#BiharElections : PM नरेंद्र मोदी के बिहार दौरे से पहले तेजस्वी ने पूछे 11 सवाल, निशाने पर नीतीश https://t.co/R5Knq0Ri79"
1320980814344056832,2020-10-27 06:49:03,ieElections,"#Politics | Time has come for ushering in change in Bihar: Sonia Gandhi to voters

#BiharElections2020… https://t.co/Fs6T3wPs7y"
1320980744286580738,2020-10-27 06:48:46,IndianExpress,"#Politics | Time has come for ushering in change in Bihar: Sonia Gandhi to voters

#BiharElections2020… https://t.co/f26TeaFaVS"
1320980699537494016,2020-10-27 06:48:36,DKimiyager,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/J1wxxfRqmF"
1320980663944658945,2020-10-27 06:48:27,Ven070670,"@rajnathsingh @EsperDoD Wonderful,Our Shri Rajnath Singh Ji

Under Our PM Shri Narendra Modi Ji's Governance,""India… https://t.co/K6Mgf44Guz"
1320980629589237760,2020-10-27 06:48:19,fahimkhan___,"#KashmirBlackDay
Todd Young, Dick Durbin and Lindsey Graham expressed concern that Indian Prime Minister Narendra M… https://t.co/ADxO0yht5B"
1320980347237113856,2020-10-27 06:47:12,Anaparast123,"@TeamIKPakistan_ #KashmirBlackDay
Addressing the legislative assembly of Pakistani-administered Kashmir on Wednesda… https://t.co/Ru3OPNEq9J"
1320979834462375936,2020-10-27 06:45:09,AnandUPBJPINDIA,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/LSJVoNdnKo

via… https://t.co/MczRcy6uLL"
1320979833007067137,2020-10-27 06:45:09,GaneshK04,"@iChiragPaswan  Mai aapko pahli bar Dinara me dekha 
Aapki speech sun ke Mai aapko apna Ideal Man liya hu
Dinara se… https://t.co/NDOkwiwHd2"
1320979720914169856,2020-10-27 06:44:42,DrShobha,""" Narendra Modi Didn't Accept Tea In 9-Hour Questioning"" : RK Raghavan
https://t.co/GwIuqQ0Ayo"
1320979456400343041,2020-10-27 06:43:39,nitinjainyash,@sagarikaghose @INCIndia @RahulGandhi U tag @RahulGandhi always but never narendra modi? Why?
1320979323218776064,2020-10-27 06:43:07,VinodPanditShud,"आदरणीय प्रधानमंत्री श्री Narendra Modi जी के नेतृत्व में संचालित ""प्रधानमंत्री स्वनिधि योजना"" तृणमूल स्तर पर सफलता… https://t.co/8D8d31LWHw"
1320979169010876416,2020-10-27 06:42:31,Mishra_Abishek,@pawan18_ @parimmalksinha @NitishKumar That's why he won twice. But in 2014 everyone knows who was the Candidate an… https://t.co/Yklvj65ARz
1320979161364582400,2020-10-27 06:42:29,prafullaketkar,"Prime Minister @narendramodi  speaks to #TamilNadu  hairdresser, lauds his unique “library in salon” initiative

https://t.co/zSqsxqcKAH"
1320979112551436288,2020-10-27 06:42:17,rvp,"@rvp #RaviVisvesvarayaSharadaPrasad @rvp Narendra Modi: ""Interaction with SVANidhi beneficiaries from UP.… https://t.co/sHe3DkYGBk"
1320978981856841728,2020-10-27 06:41:46,IBC24News,"पूरा देश रेहड़ी पटरी वालों के श्रम का सम्मान करता है, घोटाले करने वालों ने गरीबों पर फोड़ा अपनी बेइमानी का ठीकरा -… https://t.co/eQhbRCNZil"
1320978730651701248,2020-10-27 06:40:46,limelighttt,"@DesiKhurpa @marwadi99 @Ra_Bies @sambitswaraj @sardesairajdeep He was asked to tame vasundhara and Sushma, both who… https://t.co/JLhfWllcA7"
1320978608253325312,2020-10-27 06:40:17,ZEEUPUK,"#Varanasi के अरविंद ने पीएम को कॉफी पर बुलाया, मोदी बोले, 'मुझे बनारस में कोई मोमोज नहीं खिलाता'
@narendramodi_in… https://t.co/1Z5wHYtSmZ"
1320978606638665734,2020-10-27 06:40:17,Eagle51955713,Indian Prime Minister Narendra Modi has implemented Hitler’s Nazi mentality in Indian Occupied Jammu and Kashmir.… https://t.co/EeWm6If2Bh
1320978443580837893,2020-10-27 06:39:38,Sumitrabjp,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
 https://t.co/jQLtrFt7cB https://t.co/vmGDDtAQp4"
1320978324437360640,2020-10-27 06:39:09,bulbulroymishra,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum https://t.co/gqnMbECiSE"
1320978322638028801,2020-10-27 06:39:09,KRISHANMOHANKR6,"आदरणीय प्रधान मंत्री नरेन्द्र मोदी ने सोमवार को वैश्विक निवेशकों के लिए अपनी सरकार के 
हालिया सुधारों के बारे में… https://t.co/zdv1UePzm0"
1320978253096513538,2020-10-27 06:38:52,Ch1969Chandra,@rajshekharTOI Narendra Modi ji lighting diyas when Hindus are under attack
1320978135400153088,2020-10-27 06:38:24,Rahatul77457679,"@ndtvindia Some opposition leaders not accept good step don by Hon'ble Prime Minister Mr. Narendra Modi .They always criticize against ,Why?"
1320978047768539137,2020-10-27 06:38:03,shankar02505520,"PM delivers inaugural address at 4th India Energy Forum
https://t.co/qvJSFGuI70 via NaMo App https://t.co/nZODXgIfw2"
1320977940511969282,2020-10-27 06:37:38,paramountnashik,"Top story ParamountNashik: Narendra Modi: ""Interaction with SVANidhi beneficiaries from UP. #AatmaNirbharVendor""… https://t.co/3G7ZaIcZsn"
1320977939459170306,2020-10-27 06:37:38,paramountnashik,"Top story ParamountNashik: Narendra Modi: ""Interaction with SVANidhi beneficiaries from UP. #AatmaNirbharVendor""… https://t.co/WlLSXBQWX6"
1320977835566100481,2020-10-27 06:37:13,ARAshok19,PM Narendra Modi greets new Seychelles President on his victory https://t.co/9nK0XlUNsj
1320977198367580160,2020-10-27 06:34:41,HRA_07,"@TeamPakAlpha_ #KashmirBlackDay
... ""under the leadership of Prime Minister Shri Narendra Modi , India is committed… https://t.co/zBG0qr5LJF"
1320977146219642880,2020-10-27 06:34:28,Rudra_Dev_,"https://t.co/cpFnBasSy4
गुजरात दंगलीमध्ये तत्कालीन मुख्यमंत्री नरेंद्र मोदी यांना क्लीन चीट दिल्यानंतर त्यांच्या वि… https://t.co/Wn1EnDOeO5"
1320977129031430144,2020-10-27 06:34:24,JManavadar,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/L4aAMSzU9w via N… https://t.co/Na8N9BBQCL"
1320977118033969153,2020-10-27 06:34:22,mp_office,"""Our country will drive global energy demand, says Narendra Modi at India Energy Forum""
#PMAtCeraWeek… https://t.co/G0O0pYRRB8"
1320977017320337408,2020-10-27 06:33:58,Darthvadermohe1,@swati_gs Hindus are the most chutiya people. Confirmed. Narendra Modi got votes on the basis of making a Hindu ras… https://t.co/TmhKkcWCdq
1320976943911632897,2020-10-27 06:33:40,SolidusCapitals,Courageous Narendra Modiji https://t.co/JfGfqpbs7W
1320976678588276737,2020-10-27 06:32:37,Chandri24473307,@velarasan1692 @RKRadhakrishn https://t.co/GA71lsx286
1320976636636852224,2020-10-27 06:32:27,TVPMTVPM,"அருமை.

இப்படி ஒரு ராஜரிஷியை பிரதமராக பெற்றதற்கு நம் தலைமுறை ஆண்டவனுக்கு நன்றி சொல்ல கடமைப்பட்டிருக்கிறோம்.

ஆண்டவா… https://t.co/QppOpfEP6H"
1320976620807618561,2020-10-27 06:32:23,yuvaswapan,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum https://t.co/NdFJnV8vaE"
1320976150017921024,2020-10-27 06:30:31,Prakash87396238,"हमारा देश, वैश्विक ऊर्जा की मांग को पूरा करेगा : इंडिया एनर्जी फोरम में नरेन्द्र मोदी
https://t.co/N3ZPsuPC8j

via… https://t.co/rFyDKAdE9v"
1320976020464455682,2020-10-27 06:30:00,OrientXXI,"La théorie du grand remplacement... en #Inde où les musulmans auraient un plan secret pour dominer, remplacer, voir… https://t.co/Ir5vwJcphn"
1320975992517619714,2020-10-27 06:29:53,joemanco4,@heartmeetLP1 @adooryoulou If you don’t live in the US why are you engaging people about Trump? I’m not trying to e… https://t.co/jmSbvVjotd
1320975683405844481,2020-10-27 06:28:40,JatinGu23176901,Was there any prime Minister before Narendra modi who used to do so much campaigning for a state election ?… https://t.co/U8dYJ0YATN
1320975639336243200,2020-10-27 06:28:29,FutureMaha4,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/QU6PoR0rJL via N… https://t.co/4VBwctTdkP"
1320975484914593792,2020-10-27 06:27:52,avantika_speaks,"https://t.co/UCfaQ3VdQn

देशप्रेम, धैर्य, निष्ठा, जिद्द आणि चिकाटी ह्या सगळ्यांचं मूर्तिमंत उदाहरण आहे नरेंद्र मोदी… https://t.co/2fjt0348gp"
1320975248418746368,2020-10-27 06:26:56,ShankarVIyer4,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/rtasgjRYAM via N… https://t.co/rXBHvP97fq"
1320975139496837121,2020-10-27 06:26:30,Ven070670,"@PiyushGoyal @narendramodi Aptly Said,Our Shri Piyush Ji

Our PM Shri Narendra Modi Ji's ""SVANidhi Yojana"" that gra… https://t.co/kdW1GHd5B9"
1320975114020728832,2020-10-27 06:26:24,wasifrauf,@SabirMehmood26 Begairat maa baap ki aulaad apni foj  pr ilzam lagaty ho yeh dhamakay krwany walay kaam narendra mo… https://t.co/cD4LImjxJo
1320974904775225345,2020-10-27 06:25:34,MansoorKhanMoh5,"@AnupamPKher SOMEONE HAS TO TELL THE NATION THE TRUTH---Bhagwat's comments on Chinese ""encroachment"" into Indian te… https://t.co/fsVBAMOaZM"
1320974744464707585,2020-10-27 06:24:56,harshtruth0,Narendra Modi is a Supervillain. @narendramodi @BJP4India https://t.co/KLeDxahzmN
1320974574264041472,2020-10-27 06:24:15,sareenamar,"Our country will drive global energy demand, says #NarendraModi at #IndiaEnergyForum
https://t.co/2cWAUZxTj7
via Na… https://t.co/cL5ZaZENmp"
1320974516953272320,2020-10-27 06:24:02,SpeaksAbrar,Indian Prime Minister Narendra Modi has implemented Hitler’s Nazi mentality in Indian Occupied Jammu and Kashmir.… https://t.co/eyh3iqCtQO
1320974461009420290,2020-10-27 06:23:48,RameshDafdaBJYM,"India's energy plan aims to ensure energy justice: PM Modi
https://t.co/voQKIqYQNB via NaMo App https://t.co/JW3urypwRc"
1320974428046462977,2020-10-27 06:23:40,KunwarVishwamoh,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/3cDdinacIk

via… https://t.co/RdhA2qphlp"
1320974424766439424,2020-10-27 06:23:40,RameshDafdaBJYM,"Kisan Suryodaya Yojana will be a new dawn for farmers in Gujarat: PM Modi
https://t.co/NLBOuFKPld via NaMo App https://t.co/9AM5rzNain"
1320974279857430528,2020-10-27 06:23:05,news24tvchannel,"प्रधानमंत्री मोदी का यूपी के छोटे दुकानदारों और रोजगार करने वालों को बड़ा तोहफा, बोले- घोटाले करने वालों ने गरीबों… https://t.co/J32inp6w0o"
1320974114492854272,2020-10-27 06:22:26,Ven070670,"@rsprasad Aptly Said,Our Shri Ravi Shankar Prasad Ji

Our PM Shri Narendra Modi Ji's ""Road Sadak"" programs had empo… https://t.co/p41eaR3WMj"
1320974080137400320,2020-10-27 06:22:17,News18Bihar,"PM नरेंद्र मोदी के बिहार दौरे से पहले तेजस्वी ने पूछे 11 सवाल, निशाने पर नीतीश
https://t.co/vjE5YKkjAQ"
1320973832962764800,2020-10-27 06:21:18,Amanpre00772857,@TajinderBagga Rich &amp;Poor to Congress ke time me poor jayada the aaj Narendra Modi Bjp administration me poor ka co… https://t.co/HSoyV5TePQ
1320973579064799232,2020-10-27 06:20:18,NiranjankIndia,2002-probe Chief not finding @narendramodi guilty is further substantiated by Andy Marino in his book 'Narendra Mod… https://t.co/lCHH8ocsXN
1320973570084728832,2020-10-27 06:20:16,AU_LucknowNews,https://t.co/5G9ZIU5B1S
1320973065606459394,2020-10-27 06:18:15,SubhashisChat13,https://t.co/ozK3taPYoG
1320973060183257088,2020-10-27 06:18:14,Maheshboggadi,"LIVE : PM Shri Narendra Modi interacts with beneficiaries of PM SVANidhi Scheme from Uttar Pradesh

https://t.co/i628l9ojBY"
1320973020517654529,2020-10-27 06:18:05,QuintHindi,"#BiharPolls | बिहार चुनाव 2020 में #NitishKumar की 3 चुनौतियां और #BJP की बड़ी परीक्षा | @sanjaypugalia

पूरी खबर प… https://t.co/OjBKLbdTdA"
1320972839168569345,2020-10-27 06:17:22,IamBhar1947,"Before coming to power, Narendra Modi had promised the youth of the country that I would give them 2 crore jobs eve… https://t.co/8plMVMkPYd"
1320972826749276162,2020-10-27 06:17:19,rameshagrawal95,"यूपी में स्वनिधि योजना के लाभार्थियों से पीएम मोदी ने की बातचीत, बोले- आजादी के बाद पहली बार बनी ऐसी योजना… https://t.co/IH3hCxsEM6"
1320972822752202753,2020-10-27 06:17:18,mobyshah,The rise of Hindutva under Modi resonates with the rise of Fascism under Nazis &amp; Hitler. Wish this world learned fr… https://t.co/4MwQhXOCmV
1320972818733920256,2020-10-27 06:17:17,djkaroxx,@techninja777 @kunalkamra88 2/2... not even a single elected PM or PRESIDENT or even CM is a son or daughter of a p… https://t.co/5mMRdR7pp5
1320972517406720000,2020-10-27 06:16:05,drsbmantribjp,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/ZuUX8vyj7s https://t.co/6aGR6xQsOo"
1320972244403720193,2020-10-27 06:15:00,bsindia,"PM #Modi said India wanted to encourage domestic gas production and as part of natural gas marketing reforms, marke… https://t.co/8UHg2NjpAC"
1320971775170101254,2020-10-27 06:13:08,nitinsoni1979,From Babar rule till now in Narendra Modi rule Hindus are victims of Islamic terrorism but no action by our rulers https://t.co/lSWuOzsFKf
1320971624800157698,2020-10-27 06:12:32,Ven070670,"@AmitShah @narendramodi @BJP4Ladakh Aptly Said, Our HM Shri Amit Shah Ji

  BJP wining huge number of seats at ""LAD… https://t.co/8oYvSyJqw1"
1320971568634212353,2020-10-27 06:12:19,ImSanjaySwami,"Image building....

Narendra Modi didn't accept even tea during 9-hour questioning by Gujarat riots SIT: Raghavan… https://t.co/T9MYbOgNC8"
1320971559956197377,2020-10-27 06:12:17,AllatiRajeshARS,Nanaji Deshmukh and Narendra Modi. https://t.co/OTtgl9LD6P
1320971527819546625,2020-10-27 06:12:09,TFP_Haroon,"@Team4Pakistan #KashmirBlackDay

.Narendra Modi is following the footsteps of Israeli PM Netanyahu. What Israel is… https://t.co/ZhaulyIrvx"
1320971443027456000,2020-10-27 06:11:49,HindiNews18,"UP की इकॉनमी में स्ट्रीट वेंडर्स की बड़ी भूमिका, अब गरीब के घर तक जाता है बैंक- प्रधानमंत्री नरेंद्र मोदी
https://t.co/Mcgk7ibnkQ"
1320971377176956928,2020-10-27 06:11:33,AliWehbePK,Narendra Modi’s most brazen action to lead India away from being the world’s largest democracy to a Hindu nationali… https://t.co/j578xzO3ku
1320971204463833089,2020-10-27 06:10:52,mahesh_zarkar,"हमारा देश, वैश्विक ऊर्जा की मांग को पूरा करेगा : इंडिया एनर्जी फोरम में नरेन्द्र मोदी
https://t.co/nH0ECQalum

via… https://t.co/yilyXEZh0m"
1320971044350500865,2020-10-27 06:10:14,pratiksha__jha,"Kisi ke pass Narendra modi ka hypocrite wala meme h???? 
To please comment me dalo"
1320971029653585920,2020-10-27 06:10:10,pawan18_,"@Mishra_Abishek @parimmalksinha @NitishKumar But majority win.
If people do vote on education.then manmohan Singh i… https://t.co/5LutgwAuow"
1320971024129609728,2020-10-27 06:10:09,JasBJP,@myogiadityanath @narendramodi पीएम स्वनिधि की विशेषता है कि इसके तहत बांटे गए लोन के लिए किसी तरह की गारंटी नहीं… https://t.co/aaS0G5EzqW
1320970841576796160,2020-10-27 06:09:25,loveall68866200,@PrakashJavdekar @CentralIfs @narendramodi @moefcc @DDNewslive @PIB_India @PIBMumbai @MIB_India @PBNS_India… https://t.co/yL3GRzW0IC
1320970806424338433,2020-10-27 06:09:17,AmitPan21085574,"@nitin_gadkari जय हिन्द 
     जय भारत
Bjp jinda baad 
     Narendra modi jinda baad"
1320970801630171136,2020-10-27 06:09:16,25577Sree,"Our country will drive global energy demand, says Narendra Modi at India Energy Forum
https://t.co/IIyxVeg4gF via N… https://t.co/fq7TY2Sm3L"
1320970487384649728,2020-10-27 06:08:01,L_k_meena,"Before coming to power, Narendra Modi had promised the youth of the country that I would give them 2 crore jobs eve… https://t.co/5wp3lJchcK"
1320970384271831041,2020-10-27 06:07:36,ChirangiDhiman,Sh Narendra modi is good prime minister
1320970167451586561,2020-10-27 06:06:45,ISF_99,"#KashmirBlackDay
The incumbent Indian government led by Narendra Modi is hell-bent to completely merge Jammu and Ka… https://t.co/zMzZJsQ1hy"
1320970146945454081,2020-10-27 06:06:40,Ak_SBSPD,"Before coming to power, Narendra Modi had promised the youth of the country that I would give them 2 crore jobs eve… https://t.co/LJTP4fVfxy"
1320970096257323009,2020-10-27 06:06:28,BGSBSP,"Before coming to power, Narendra Modi had promised the youth of the country that I would give them 2 crore jobs eve… https://t.co/Nv3vuic2VK"
1320970036425572353,2020-10-27 06:06:13,MKB_KATIHAR,"Before coming to power, Narendra Modi had promised the youth of the country that I would give them 2 crore jobs eve… https://t.co/re687JBChL"
1320970035087618048,2020-10-27 06:06:13,Ven070670,"@narendramodi https://t.co/BZO8i9mjEn Shri Narendra Modi Ji, your national developmental approaches  reaches the mo… https://t.co/bBnEgG72F7"
1320969980842627073,2020-10-27 06:06:00,sbsprss,"Before coming to power, Narendra Modi had promised the youth of the country that I would give them 2 crore jobs eve… https://t.co/DWfOjDeU7w"
1320969910999306246,2020-10-27 06:05:43,ISF_101,"#KashmirBlackDay
On 5 August last year, India's Prime Minister Narendra Modi revoked Article 370 of the country's c… https://t.co/j8ngQP66g1"
1320969899070517248,2020-10-27 06:05:41,Sbspmahila,"Before coming to power, Narendra Modi had promised the youth of the country that I would give them 2 crore jobs eve… https://t.co/5k6DJfsKNY"
1320969887326433281,2020-10-27 06:05:38,IndiaToday,"Narendra Modi kept his cool throughout 9-hour questioning by the SIT: Raghavan
https://t.co/bYpu1C24tz"
1320969854820577280,2020-10-27 06:05:30,sbspforup,"Before coming to power, Narendra Modi had promised the youth of the country that I would give them 2 crore jobs eve… https://t.co/i3naNlXIxr"
1320969812680454144,2020-10-27 06:05:20,sbspyuvamanch,"Before coming to power, Narendra Modi had promised the youth of the country that I would give them 2 crore jobs eve… https://t.co/1LS3yswT7G"
1320969781181181955,2020-10-27 06:05:12,Pra_shant101,@iChiragPaswan Kya @iChiragPaswan  bhai ji ap vi to the sath itte dino se phle kyu ni bol rhe the .... aj election… https://t.co/0uWfeqczIn
1320969757630189568,2020-10-27 06:05:07,SBSP4BIHAR,"Before coming to power, Narendra Modi had promised the youth of the country that I would give them 2 crore jobs eve… https://t.co/GHJIQwSdxs"
1320969712029765633,2020-10-27 06:04:56,taramanirajbhar,"Before coming to power, Narendra Modi had promised the youth of the country that I would give them 2 crore jobs eve… https://t.co/Liw6m1PRb4"
1320969669092667393,2020-10-27 06:04:46,sbspmedia,"Before coming to power, Narendra Modi had promised the youth of the country that I would give them 2 crore jobs eve… https://t.co/X7eKTmzKgJ"
1320969622321983488,2020-10-27 06:04:35,AGSBSPChamparan,"Before coming to power, Narendra Modi had promised the youth of the country that I would give them 2 crore jobs eve… https://t.co/exuThLMx92"
1320969585542139906,2020-10-27 06:04:26,Indsamachar,Delhi: Prime Minister Narendra Modi interacts with SVANidhi beneficiaries from Uttar Pradesh via video conferencing… https://t.co/tWwYN0FKrT
